"habitat";"carex";"slope";"elevation";"FRic";"FDis";"FDiv";"FEve";"rich";"canopy_height";"leaf_dmc";"leaf_mass";"leaf_size";"seed_mass";"seed_number_per_shoot";"SLA";"L";"T";"M";"N";"R";"shan";"prop.erect"
"72";"snowbed";1;30;2020;0.00700829279951764;0.124503104427893;0.720787426417976;0.872146660662551;17;0.11917068962069;260.8085;26.6671667676087;663.931298373913;0.478227653;408.782733392174;16.3360146808511;4.5390625;1.6484375;3.203125;2.359375;2.5625;2.77440505029097;0.0483870967741935
"73";"snowbed";1;15;2029;0.00245734907368587;0.117870593253039;0.636767214989515;0.859748232151742;12;0.108717948666667;335.227777777778;92.5686958661539;2862.70352070769;0.604338856171429;429.2213334045;16.5806006896552;4.77173913043478;1.69565217391304;3.26086956521739;2.23913043478261;2.3804347826087;2.39996343725995;0.0869565217391304
"74";"snowbed";1;15;1994;0.00459269755337417;0.123732604261117;0.665677761486004;0.863184939533795;15;0.127567460285714;291.038148144445;21.8882973692857;541.16683781619;2.29771109497561;3593.3135433196;17.8867482857143;4.48979591836735;1.81632653061224;3.30612244897959;2.28571428571429;2.38775510204082;2.60345198234584;0.142857142857143
"75";"snowbed";1;20;1985;5.55765760676904e-05;0.0873258986335032;0.798307411174493;0.803234941238305;11;0.156127160444444;255.990909090909;27.2583249053846;646.991531415385;0.37582981556;426.166343249333;17.258439375;4.71052631578947;1.64473684210526;3.36842105263158;2.26315789473684;2.60526315789474;2.24387928344984;0.0645161290322581
"76";"grassland";1;15;1682;0.0664980348179363;0.151660404632582;0.633567230466633;0.892281448665793;16;0.10615694844898;322.688095238095;12.6889439345714;213.43991069;4.72944422343182;3783.40970333792;16.3143338407429;4.49074074074074;1.85185185185185;2.99074074074074;2.24074074074074;2.38888888888889;2.71274705610565;0.185185185185185
"77";"grassland";1;5;1690;0.0556981488570646;0.129653457101127;0.627824805915867;0.881758526082386;16;0.150160992893617;320.478281253125;17.800631515;355.865887609062;4.01914907753333;3568.57359449147;17.5330657894737;4.22549019607843;2.11764705882353;3.32352941176471;2.54901960784314;2.56862745098039;2.70616732247078;0.117647058823529
"78";"snowbed";1;0;1795;0.000464957995544725;0.121317680030861;0.759569486336232;0.900429831052714;13;0.134572380914286;260.354;21.0622457829412;501.010554835294;0.328559008517241;7076.80099357412;16.3497533333333;4.43589743589744;1.84615384615385;3.32051282051282;2.29487179487179;2.48717948717949;2.47861704194803;0.135135135135135
"79";"snowbed";1;0;1792;0.0442841565043727;0.135024525320668;0.722535756770531;0.859388487681091;15;0.0944944444047619;298.878333333333;13.084976573;201.09292811;0.343852917473684;525.549561376956;17.9918563157895;4.63265306122449;1.72448979591837;3.31632653061224;2.12244897959184;2.39795918367347;2.57716486284909;0.177777777777778
"80";"snowbed";1;5;1792;0.00277627066650748;0.110568763277846;0.74666317846031;0.835396785570409;15;0.147131182709677;263.7685;66.2813406429167;1989.9550163625;0.7431168005;367.44135695624;18.52697;4.625;1.80681818181818;3.51136363636364;2.48863636363636;2.79545454545455;2.61559374905527;0.114285714285714
"81";"snowbed";1;5;1805;0.0197974323426163;0.121891081975281;0.688384977788429;0.870927946929986;13;0.145834343393939;235.350714285714;44.4462435057143;1381.27743197143;0.477257175037037;763.580155973;17.7066931034483;4.52325581395349;1.62790697674419;3.37209302325581;2.45348837209302;2.74418604651163;2.45425649553368;0
"82";"snowbed";1;10;1807;0.027056099235142;0.135377111050664;0.691777096041289;0.893818228667463;16;0.0992644444;284.84069445;81.4996323056452;1606.87597214194;0.485040620076923;8031.94218282442;18.269266097561;4.45918367346939;1.89795918367347;3.44897959183673;2.36734693877551;2.51020408163265;2.69407562845426;0.183673469387755
"83";"snowbed";1;40;1885;0.0713006451309152;0.14215889940971;0.666553717589477;0.90097120324293;19;0.1343364583125;270.972307692308;24.7063509682353;490.748840764706;0.375033221030303;4439.09964109833;18.4319971428571;4.5625;1.79166666666667;3.29166666666667;2.45833333333333;2.58333333333333;2.9175590112472;0.171428571428571
"84";"snowbed";1;5;1849;0.00637118171310436;0.14311436213933;0.631299641585134;0.870348885529975;17;0.138653448241379;331.152272727273;20.752578662931;192.031056268966;0.380027012685185;4116.58097624;16.084165;4.49206349206349;1.8968253968254;3.41269841269841;2.13492063492063;2.18253968253968;2.72390428454845;0.174603174603175
"85";"snowbed";1;5;1867;0.480599486838474;0.131348786003115;0.596948082718155;0.829612399796599;21;0.14054199992;262.87705376129;111.900799324806;2250.28586276161;2.15912237114894;3829.01441346133;19.5289238065116;4.42622950819672;1.78688524590164;3.54918032786885;2.64406779661017;2.90983606557377;2.9451686909667;0.115384615384615
"86";"snowbed";1;5;1797;0.0585567174951933;0.151975508022952;0.706345197878155;0.855061183544561;20;0.169051461964912;258.7167708375;195.134351991286;5160.95630533257;0.54965509884;326.658737330323;19.9620589795918;4.41803278688525;1.68852459016393;3.44262295081967;2.67796610169492;2.9672131147541;2.89971641683163;0.220338983050847
"87";"snowbed";1;5;1794;0.0662896709884738;0.134927515116662;0.676051834040641;0.902809442597306;21;0.158688505689655;300.383333334375;32.1529212524722;685.341792636111;2.86931078726923;553.276478057879;17.9056432653061;4.40909090909091;1.71969696969697;3.46212121212121;2.484375;2.87121212121212;2.98257361626682;0.234375
"88";"snowbed";1;25;1687;0.172511769079266;0.146075355536128;0.707470430903275;0.905555027715557;21;0.163625308611111;252.984333333333;147.366583282333;2996.17405692333;2.31950392069565;4663.54800023593;19.6942386363636;4.2734375;1.890625;3.4296875;2.5703125;2.9921875;2.94769184543095;0.0701754385964912
"89";"snowbed";1;35;1733;0.501941467111668;0.149567493332168;0.687240714307514;0.892099693476668;26;0.17520144926087;269.427526313158;88.4288250183095;1802.92365734286;2.40861101777049;9033.60683822282;19.2398527580328;4.30487804878049;1.88414634146341;3.36585365853659;2.53658536585366;2.84756097560976;3.17814064613151;0.152777777777778
"90";"snowbed";1;15;1736;0.059304225912151;0.133947877487514;0.737778791820319;0.894353732867914;17;0.169623015857143;271.4234;34.07041702;856.38414583;0.357907968405405;12534.8486756058;18.4196525415385;4.45192307692308;1.88461538461538;3.35576923076923;2.35576923076923;2.625;2.73797555580579;0.0444444444444444
"91";"snowbed";1;20;1759;0.386823707135229;0.1650893435529;0.715553654758924;0.902029055446705;22;0.157782485864407;299.309797108696;133.245139577407;2680.54906398111;0.411482262;7415.44109155852;18.4094352117073;4.61940298507463;1.85820895522388;3.45522388059701;2.62686567164179;3.02238805970149;3.02343730362426;0.126984126984127
"92";"snowbed";1;15;1981;0.00782340989274746;0.140332365789659;0.798597103159844;0.853900327785403;13;0.0990828829189189;259.385263157895;8.26266746368421;140.825357142105;0.407688116119048;331.294711355;18.28025625;4.48958333333333;1.67708333333333;3.39583333333333;2.52083333333333;2.95833333333333;2.43842079376762;0.159090909090909
"93";"snowbed";1;0;1977;0.0137771012280608;0.146743257338234;0.813629358922388;0.834463593432219;11;0.100940860290323;267.484615384615;3.7217908653125;57.83191105625;0.286421635787879;408.417761974;18.7887272413793;4.68918918918919;1.66216216216216;3.51351351351351;2.37837837837838;2.87837837837838;2.27019083332351;0.285714285714286
"94";"snowbed";1;0;1775;0.506825561479985;0.153616558689923;0.627697270497252;0.873523810684912;25;0.181955191245902;293.13328205641;80.2543186634615;1518.96143396077;2.65439420038596;10098.472620327;16.7728964384;4.16666666666667;2.22;3.42666666666667;2.74;2.90666666666667;3.12002893477173;0.138461538461538
"95";"snowbed";1;0;1805;0.0125292189675127;0.150355162075482;0.772601056833176;0.883997769531382;18;0.1344949275;302.897777772222;16.4425740620455;380.73300313;3.29850277564286;3812.20918026833;17.23807;4.4537037037037;1.85185185185185;3.32407407407407;2.31481481481481;2.62962962962963;2.80914297038137;0.211538461538462
"96";"snowbed";1;0;1960;0.00905061115831971;0.126629111988968;0.78274878676767;0.882806374701068;16;0.1052980952;279.964444444444;18.9184949488889;314.199391533333;0.440015715419355;5808.16175181077;15.3959935483871;4.55555555555556;1.66666666666667;3.31111111111111;2.26666666666667;2.64444444444444;2.68729087540493;0.102564102564103
"97";"grassland";0;40;1650;0.466450700241244;0.148669737586507;0.676455661596046;0.867286828702527;30;0.890896517373134;257.170114937931;63.1738739543056;1890.37360671889;4.57246055701887;5151.69285297976;17.8567668627451;4.45238095238095;1.88690476190476;3.28571428571429;2.44047619047619;2.72619047619048;3.31113172675882;0.257142857142857
"98";"grassland";0;30;1650;0.174911602082716;0.147892593576414;0.659812214323354;0.84119053121242;24;0.20721317827907;232.6782638875;361.920276385625;9653.18553160917;2.3389197518;5632.57720657059;18.3585558335;4.15178571428571;2.13392857142857;3.33035714285714;2.54464285714286;2.72321428571429;3.01469997219758;0.0888888888888889
"99";"grassland";0;40;1560;0.742962317146224;0.169927102906269;0.65584619124814;0.864346684464696;46;0.283765359470588;210.446299017647;327.576223248824;8744.94127062781;3.18872781995652;360279.040722097;27.3776088607595;3.81465517241379;2.22413793103448;3.3448275862069;2.9;3.34913793103448;3.72901694496983;0.257142857142857
"100";"grassland";0;NA;1515;0.195550175582888;0.171225625190742;0.716642916802087;0.893868518375571;42;0.25821566666;207.091449275362;203.372935349275;5551.95336290455;0.855981280830986;20131.884076554;25.2147301176471;3.83620689655172;2.19827586206897;3.375;2.87280701754386;3.19396551724138;3.65330236037633;0.278846153846154
"101";"grassland";0;30;1770;0.683350172220838;0.149749219328791;0.688486220925459;0.900731814166597;32;0.321678849688312;224.8270138875;289.213996541542;7660.28129588125;4.89375970929231;9576.73753240051;22.4734365471864;4.01724137931035;2.05172413793103;3.32758620689655;2.81034482758621;2.91379310344828;3.39264432660957;0.233766233766234
"102";"grassland";0;45;1860;0.265569037159691;0.163277239558883;0.628846814237688;0.872523781267175;21;0.320572681684211;262.712195119512;50.4182408181892;984.221224848293;8.11806300366;20707.5503550222;19.24181225136;3.91044776119403;2.32835820895522;3.13432835820895;2.57462686567164;2.55223880597015;2.95208869567048;0.389830508474576
"103";"grassland";0;30;1600;0.270230340726124;0.158691975146118;0.663882576687821;0.892316192373222;35;0.427437593960526;252.877048610417;246.215221456354;6121.58964471771;10.1932250024694;10012.0848291022;21.4924079282373;4.03804347826087;1.9945652173913;3.27717391304348;2.50555555555556;2.64673913043478;3.48240498480566;0.205128205128205
"104";"grassland";0;40;2090;0.48142845201441;0.146781087427643;0.644027939465914;0.849535156310054;43;0.171287647047059;244.658333332;249.71699790962;6588.84081225417;1.8760344982;120425.408806217;19.687382684026;4.31981981981982;1.81531531531532;3.30630630630631;2.44285714285714;2.93693693693694;3.64263403992627;0.155555555555556
"105";"grassland";0;35;1700;11.5706250929835;0.159221066803506;0.646945385681865;0.893170408236108;54;0.23919043327027;212.551384181356;169.04222694117;4857.94370341544;3.6662856385;6328.3955515994;22.8514806863902;4.2463768115942;1.95289855072464;3.22101449275362;2.70955882352941;3.15579710144928;3.9095012526329;0.25
"106";"grassland";0;15;1590;0.307441187543581;0.1548768761575;0.723957162432707;0.885381167572399;39;0.947721399160494;205.797388886667;261.791556764567;6940.53245759367;3.94261575809091;21985.2479039717;24.4286529411765;3.77835051546392;2.19587628865979;3.42268041237113;2.98969072164948;3.07216494845361;3.57751603755948;0.255813953488372
"107";"grassland";0;40;1640;2.62714898313476;0.159654948588844;0.690963630213295;0.884666184507374;50;0.271644460138614;261.714333335;54.6357573864138;1117.06763570067;5.17681911896341;22002.2739376107;20.6437562105897;4.0546875;2.15625;3.19921875;2.6484375;2.76953125;3.82802579288273;0.324324324324324
"108";"grassland";0;40;1790;0.557556180569512;0.166563686921075;0.694154207112391;0.867780028108703;42;0.275258239674157;231.275923496721;140.840326897951;3772.02574377559;6.9854841789726;10851.2956184886;22.652514759359;4.02314814814815;2.18981481481481;3.18055555555556;2.70754716981132;2.93055555555556;3.62447856210244;0.216494845360825
"109";"grassland";0;40;1550;3.1461881151652;0.171829784179109;0.689776220212174;0.88697256706609;80;0.626303766224242;208.363011204202;366.127245975219;9345.39929779456;4.29161959818898;116157.267703177;25.6653953228657;3.75373134328358;2.31094527363184;3.41293532338308;3.03768844221106;3.39800995024876;4.30693154809171;0.335260115606936
"110";"grassland";0;10;1590;0.0516912447158266;0.15598157704646;0.726331464018212;0.878131141018251;27;0.387570370349206;226.615507243478;103.039483879348;2799.71112351733;5.78658059714815;23959.3924590348;27.7723001082;3.69565217391304;2.34782608695652;3.28985507246377;2.92753623188406;2.88405797101449;3.17153761856919;0.292307692307692
"111";"grassland";0;0;1415;0.00277864594827615;0.151619786851252;0.730808569909998;0.893189330542206;33;3.02993555554667;277.000457630508;167.65724996661;4041.24445455123;6.85824074312121;12883.6971056648;19.9898770722388;3.72777777777778;2.6;3.55555555555556;3.14444444444444;3.01111111111111;3.41546572045345;0.246753246753247
"112";"grassland";0;30;1530;0.0155214028102874;0.169038773241429;0.7099736782479;0.839918107831484;30;1.12729901736508;263.561374146939;123.91927343049;3246.84250809872;11.6075804742157;25392.6451714332;22.6915257136271;3.81410256410256;2.48076923076923;3.31410256410256;2.74358974358974;2.85897435897436;3.24881939033626;0.450704225352113
"113";"grassland";0;15;1580;1.08908934658857;0.15739197323378;0.641767796510829;0.905361441206539;26;0.223649308725806;284.638974358974;38.7136853308649;744.155002851026;6.43318293076667;7665.00680025828;18.0752737389615;4.14935064935065;2.11038961038961;3.07142857142857;2.48701298701299;2.71428571428571;3.19434608924826;0.338235294117647
"114";"grassland";0;30;1650;0.213089072972021;0.151112046303;0.627335015679215;0.881709374848155;24;0.297256658576271;292.451991870732;17.7010630835946;349.856753319512;7.52624999856897;18305.02642487;20.1779461748571;4.00694444444444;2.26388888888889;3.1875;2.41666666666667;2.38194444444444;3.07725981987825;0.406779661016949
"115";"grassland";0;35;2238;0.873654783436999;0.142860904856307;0.665521673319196;0.864452301079454;35;0.11860861672619;286.409540231034;23.1684744695143;523.982580853429;3.52879656758929;2047.21433245846;16.5367105552581;4.73369565217391;1.65217391304348;3.06521739130435;2.16847826086956;2.73369565217391;3.46933059033885;0.180722891566265
"116";"grassland";0;30;2050;0.198640241852389;0.131116185903119;0.661507859907369;0.893906322524159;28;0.143711624602941;279.070430109677;28.7349208688182;656.787127715151;3.69920472260784;4177.13804875586;16.9593306620385;4.425;1.75;3.03125;2.3;2.51875;3.24755526981022;0.1
"117";"grassland";0;40;2020;0.984702209131771;0.130982344492307;0.598547363720566;0.865059782167465;32;0.188309456704225;261.592187503125;61.3611464935625;1757.94987245062;3.56929642509615;10239.972056078;18.180066467;4.49418604651163;1.72674418604651;3.12209302325581;2.44705882352941;2.58720930232558;3.33127099149158;0.0857142857142857
"118";"grassland";0;20;1970;0.535259535151562;0.138544942299225;0.636865435902558;0.862955233991067;28;0.15351814052381;313.347916671875;51.2939006478;1423.72783104486;4.29118218220833;5941.44144980909;16.3416389364444;4.44520547945205;1.91095890410959;3.1986301369863;2.29452054794521;2.46575342465753;3.24427427081785;0.230769230769231
"119";"grassland";0;30;1940;3.410162073217;0.138656036507215;0.643688587223251;0.87153775510451;39;0.143065642591398;246.255225224324;21.6868642250244;504.822871179024;3.65192996171014;4335.12079108827;17.2938150197538;4.53703703703704;1.71759259259259;3.15740740740741;2.33018867924528;2.69907407407407;3.55992694345669;0.180851063829787
"120";"grassland";0;35;2252;0.379732142153194;0.135555140755526;0.665734395396532;0.903916532808771;32;0.139311972757143;280.083387096774;105.754311801618;2731.67278644588;3.03453341877551;6463.55756859867;16.9252369731875;4.48125;1.75625;3.13125;2.2125;2.51875;3.40244807838127;0.133333333333333
"121";"grassland";0;20;1830;1.01691287603692;0.151051183938204;0.65825945199352;0.874151141846975;34;0.18137582878481;273.76;40.9205544485143;1117.95603139971;4.40511457629508;7641.31759838876;17.2361891861786;4.453125;1.875;3.07291666666667;2.37096774193548;2.609375;3.43537303196343;0.166666666666667
"122";"grassland";0;15;2010;1.62327342725798;0.137857779269644;0.610949001536008;0.861998276366857;29;0.151485852275362;263.867111106667;54.8516724977059;1527.40677428735;8.28759080802041;2701.53024772591;17.4561831620385;4.58536585365854;1.73170731707317;3.13414634146341;2.21875;2.57926829268293;3.24990864025431;0.208955223880597
"123";"grassland";0;40;2060;0.265704695369526;0.144819946873844;0.680871623435135;0.903368374049592;28;0.164128061178571;283.066742422727;49.2748409484231;1269.68425731077;4.21773393308889;6074.325663468;17.9563799192174;4.49230769230769;1.74615384615385;3.19230769230769;2.30769230769231;2.51538461538462;3.26493324757029;0.220338983050847
"124";"grassland";0;15;2060;0.0447166347597394;0.13739946082743;0.633025860148796;0.821501597351693;19;0.128864035052632;273.916111108333;58.6710802133333;1724.71388903467;2.11446956507692;3104.52052036923;16.025863;4.68888888888889;1.68888888888889;3.16666666666667;2.34444444444444;2.52222222222222;2.79133823600769;0.131578947368421
"125";"grassland";0;20;1760;0.0637445109471232;0.144750261916814;0.698255395090594;0.871012859137532;26;0.189780086545455;318.226794873077;20.3358215268333;392.150650218846;6.0500240725;12509.6793635;15.2850614071;4.45652173913043;1.94202898550725;3.09420289855072;2.26811594202899;2.45652173913043;3.16253075408305;0.254545454545455
"126";"grassland";0;40;1995;0.230167509415385;0.143201492456085;0.63443059526652;0.831799387788675;28;0.152688435328571;305.13190476;23.1924248803429;509.271690252286;7.40977646650943;2962.90552717187;16.9791869895636;4.48214285714286;1.85714285714286;3.01785714285714;2.25595238095238;2.53571428571429;3.22930613975928;0.142857142857143
"127";"grassland";0;40;2070;0.0799609305751696;0.130493624601889;0.68416618287175;0.875453997997116;27;0.151946320311688;279.733333328571;28.1706877702143;695.076252931428;3.54483677848333;4947.85987413833;17.5821654545455;4.54347826086957;1.67934782608696;3.07608695652174;2.35227272727273;2.625;3.20335066246348;0.0625
"128";"grassland";0;30;2040;0.855318310943123;0.147636106160068;0.694419479615784;0.892788836812865;34;0.126221855884615;257.390714285714;20.4270891092581;453.447812285806;3.285306507;4298.12112332633;16.8689122362308;4.63372093023256;1.65697674418605;3.06976744186047;2.25301204819277;2.93604651162791;3.45133534239138;0.171052631578947
"129";"snowbed";0;45;2200;0.00413944072668241;0.120761530854659;0.720589693722933;0.828313107884552;18;0.115260869521739;219.729285714286;26.0809450515;692.922522283;0.525533088969697;114.060481377687;17.1968137777778;4.78181818181818;1.50909090909091;3.38181818181818;2.11818181818182;2.47272727272727;2.78901945832554;0.117647058823529
"130";"snowbed";0;30;2018;0.382306413546553;0.131386839019415;0.645461073748014;0.887168506635866;26;0.140020586061538;222.641410253846;30.7632101611333;699.046637476667;6.01123269895455;474.653172582;17.4820411725833;4.51898734177215;1.67088607594937;3.17721518987342;2.28481012658228;2.63924050632911;3.18552003080458;0.1875
"131";"snowbed";0;30;1920;0.17448739749851;0.120666853064485;0.695329982001887;0.878196998676185;33;0.12881041665625;203.258636363636;233.308186173769;7054.51434126609;0.567184998745455;4200.05814479859;18.2062952380952;4.69318181818182;1.5625;3.5;2.28488372093023;2.92045454545455;3.38684717175114;0.147058823529412
"132";"snowbed";0;30;1910;0.754692670163773;0.131543375324553;0.674892773787802;0.871957879030808;33;0.213708743147541;213.28890625;356.021935001394;9580.42620400333;1.26453888698113;488.743333465929;20.9134870513462;4.35955056179775;1.78651685393258;3.50561797752809;2.62209302325581;3.07303370786517;3.37814307997932;0.121212121212121
"133";"snowbed";0;40;2100;5.68580989130024;0.141014114896463;0.659434306274486;0.868664322877005;49;0.154700383126437;210.360441176471;138.599605617821;3883.95678635459;0.773153047609375;345.461318280194;18.8228598571429;4.53508771929825;1.68421052631579;3.33333333333333;2.44090909090909;2.94298245614035;3.81388352783259;0.133333333333333
"134";"snowbed";0;30;1650;0.298320088438434;0.140362836957256;0.699220237774949;0.834697092853317;28;0.159709356701754;251.206060604545;57.7253886686207;1691.25564311103;3.73701115610417;3442.95817095562;17.7151502083333;4.40243902439024;1.79268292682927;3.39634146341463;2.47560975609756;2.84756097560976;3.16936382716416;0.261538461538462
"135";"snowbed";0;30;2110;0.0241669570672423;0.098380941251931;0.713526749009646;0.793306104053871;17;0.111484375;150.208888888889;31.3367924172727;914.293691377778;0.710421830333333;150.349744665111;17.2011783333333;4.75555555555556;1.45555555555556;3.48888888888889;2.15555555555556;2.76666666666667;2.71809741676315;0.142857142857143
"136";"snowbed";0;50;2190;0.326509537401849;0.129400715761738;0.742803130188614;0.872549897845297;25;0.110967741919355;285.266470588235;20.8237510121053;320.046520242105;1.2263352695102;2570.42465259474;15.7851723076923;4.61842105263158;1.65789473684211;3.30921052631579;2.28289473684211;2.67105263157895;3.11589842422861;0.161290322580645
"137";"snowbed";0;30;1870;0.037379828736981;0.132524544368482;0.713824952154536;0.881537137409533;22;0.175145652130435;242.683461538462;96.0633044953846;2595.93227106154;0.754578583513514;7677.348453786;18.7851511627907;4.16101694915254;1.86440677966102;3.43220338983051;2.55932203389831;2.77966101694915;2.98881428699654;0.08
"138";"snowbed";0;40;1970;0.0149997716205844;0.137029116512704;0.70183160497058;0.807825087767173;21;0.282841085255814;200.763333333333;523.877696523917;13957.6941952254;0.7948130812;5280.97721852823;19.651505;4.25454545454545;1.9;3.59090909090909;2.74528301886792;3.07272727272727;2.88495587305119;0.106382978723404
"139";"snowbed";0;15;2160;0.13954901335833;0.123957787396085;0.664989816221011;0.860933036803152;17;0.113943089414634;209.723636363636;28.6712577591667;692.106760216667;1.09053964553125;1851.87736803038;17.7011202857143;4.64;1.56;3.34;2.27;2.46;2.73823322916491;0.166666666666667
"140";"snowbed";0;0;1940;3.27144016982653e-05;0.149624781735865;0.702971729571708;0.79603837381634;7;0.118214285714286;197.377142857143;24.6816208789286;589.639917578571;0.329816125133333;6347.256039225;17.6421305;4.57142857142857;1.76190476190476;3.47619047619048;2.19047619047619;2.30952380952381;1.77684298833148;0.428571428571429
"141";"snowbed";0;0;1940;0.0318109131061174;0.164770367165835;0.74612135668853;0.86816447205757;20;0.162045454575758;195.78;46.79557137125;986.797778845;0.742670984821429;153.4577316375;19.5692884103226;4.42222222222222;1.78888888888889;3.47777777777778;2.76666666666667;2.98888888888889;2.935925995288;0.314285714285714
"142";"snowbed";0;5;1860;1.06938784659631;0.151434346675561;0.627380674287384;0.915122249989392;29;0.216010657539683;303.707368423684;78.4040926028333;2020.14652436667;4.02694798960377;4624.31467189622;17.0375232051636;4.35135135135135;2.00675675675676;3.36486486486486;2.39189189189189;2.51351351351351;3.31329140217799;0.21875
"143";"snowbed";0;NA;2060;0.098556085435284;0.135250859882785;0.703835477241344;0.853542862789758;24;0.112289247290323;228.339318181818;114.113711960241;3009.37977834138;0.44648847877551;1886.379501472;18.2442910909091;4.55882352941176;1.66911764705882;3.40441176470588;2.26470588235294;2.5;3.06417335936777;0.184615384615385
