area;continent;country;plants;ants;amphibians;reptiles;fish;birds;mammals;spider;area;mainl;popdens;GDP;MAT;MAP;N;E
Barbados;America_S;Barbados;91;23;2;3;1;7;8;4;0.447938085;ISL;559.1887816;15854.4;255.8534323;1350.152134;13.17879902;-59.56212696
Yucatan;America_N;Mexico;54;15;0;4;1;3;6;4;37.8807742;MAINL;44.50009916;9599.41;257.6894037;1025.383838;20.77846762;-88.94002484
Bahia;America_S;Brazil;179;14;NA;NA;7;3;10;4;560.0010509;MAINL;21.0359486;4627;234.6392068;867.8729015;-12.4751082;-41.70392506
Zhejiang;Asia_Temp;China;229;9;NA;NA;NA;2;4;4;99.91138177;MAINL;440.2019144;12032;161.6282334;1558.272465;29.16724629;120.060059
Amazonas;America_S;Brazil;111;9;NA;NA;4;4;7;4;1566.064754;MAINL;1.84503419;7693.31;262.3207547;2540.671423;-4.18918209;-64.71902655
Hunan;Asia_Temp;China;201;7;NA;NA;NA;2;5;4;210.9874762;MAINL;302.2529665;5771;166.8496343;1437.934065;27.61617559;111.702058
Nayarit;America_N;Mexico;49;7;0;1;7;4;7;4;27.51063008;MAINL;NA;7347;222.3224232;1135.777848;21.84691881;-104.9188405
Pernambuco;America_S;Brazil;139;5;NA;NA;3;3;7;4;97.53862853;MAINL;82.64941245;4547;234.1961591;744.9111585;-8.329462925;-37.99262821
Victoria;Australasia;Australia;1269;3;NA;NA;15;21;18;4;227.7253026;MAINL;20.03256514;38288.33;137.9594381;703.7379527;-36.85746645;144.3078569
Laos;Asia_Trop;Lao_People's_Democratic_Republic;204;3;NA;NA;12;2;6;4;229.9222451;MAINL;24.39432866;1122.9;228.3428699;1888.880755;18.50244318;103.7634132
Western_Cape_Province;Africa;South_Africa;551;3;NA;NA;11;9;16;4;129.0475468;MAINL;33.19355346;6975.41;161.8833766;363.2146673;-33.01162095;20.61422584
Misiones;America_S;Argentina;78;1;1;1;0;2;8;4;30.12781537;MAINL;33.81628055;4370.17;198.3498757;1721.617699;-26.86693413;-54.64789239
Angola;Africa;Angola;229;NA;NA;NA;NA;2;6;3;1240.511656;MAINL;10.91240316;4218.6;216.0221632;1019.378825;-12.3357622;17.57181504
Yukon;America_N;Canada;161;NA;NA;NA;0;3;6;3;465.5240655;MAINL;0.064229173;55778.09;-67.99810987;331.2875544;63.744233;-135.346587
Northwest_Territories;America_N;Canada;118;NA;NA;NA;0;2;7;3;1347.862936;MAINL;0.028487543;55778.09;-96.77011698;255.3995816;66.33106742;-118.9823435
Nunavut;America_N;Canada;14;NA;NA;NA;0;2;7;3;1742.199849;MAINL;0.011822665;55778.09;-140.5307613;202.2473388;68.86334833;-92.41081059
American_Samoa;Pacific;American_Samoa;185;NA;1;2;4;3;6;3;0.229735712;ISL;226.0367655;41376;261.9214286;4075.496429;-14.28592649;-170.4018397
Senegal;Africa;Senegal;97;NA;0;1;NA;2;7;3;196.0625973;MAINL;51.31640118;1415.5;276.3889401;668.6095428;14.36697739;-14.46817708
Montana;America_N;USA;584;NA;1;0;9;8;10;3;381.0032318;MAINL;2.384598577;36316;51.37654007;417.0446556;47.03479245;-109.6239835
Estonia;Europe;Estonia;126;NA;0;0;4;2;7;3;45.97799801;MAINL;28.49828393;17017.47;51.44397275;628.8217102;58.67400787;25.5257709
Tuamotu;Pacific;French_Polynesia;461;31;NA;NA;NA;0;8;3;0.288226233;ISL;7.576402051;NA;256.3812317;1565.510264;-16.02348622;-145.2654942
Bermuda;America_S;Bermuda;60;17;2;5;NA;16;6;3;0.040251521;ISL;562.6171676;88207.3;215.462963;1475.740741;32.31349498;-64.75637722
Israel;Asia_Temp;Israel;167;16;0;1;14;9;5;3;26.97736718;MAINL;338.8136004;23227.2;199.0231088;305.886707;31.48781564;35.02148317
Tabasco;America_N;Mexico;47;13;0;3;9;2;6;3;24.00665869;MAINL;76.28723879;22159;262.9343851;2116.222154;17.94567288;-92.57568966
Norfolk_I.;Australasia;Norfolk_Island;271;13;0;1;NA;11;7;3;0.050572194;ISL;31.60771366;33394.1;193.1323529;1231.470588;-29.03719883;167.9528661
Guangxi;Asia_Temp;China;303;12;NA;NA;NA;2;6;3;236.5318287;MAINL;186.1618842;4908;202.0115171;1512.322532;23.83116833;108.7855299
French_Guiana;America_S;French_Guiana;162;12;1;2;1;0;8;3;83.6257059;MAINL;1.834070465;19600;254.0411181;2696.908096;3.924382847;-53.24126852
Fujian;Asia_Temp;China;312;10;NA;NA;NA;3;6;3;120.7870885;MAINL;266.189027;9434;182.3562275;1673.027663;26.0753818;117.9675578
Minas_Gerais;America_S;Brazil;226;10;NA;NA;13;3;9;3;586.70735;MAINL;31.19416123;7534;217.4373544;1259.740872;-18.45197695;-44.67354281
Mato_Grosso;America_S;Brazil;113;6;NA;NA;2;2;7;3;903.6163183;MAINL;2.831505826;4385.89;247.7232813;1812.020818;-12.96428624;-55.92252586
Suriname;America_S;Suriname;116;6;0;6;4;0;8;3;145.0183028;MAINL;2.950965931;8321.1;263.1034357;2250.300755;4.126707567;-55.91158943
Kenya;Africa;Kenya;145;6;0;4;14;8;8;3;581.8851525;MAINL;52.52424343;1143.73;242.2127309;604.690329;0.529779858;37.85786204
Cameroon;Africa;Cameroon;296;6;0;1;3;0;6;3;464.7999248;MAINL;31.76042612;1742.69;242.8508563;1643.61148;5.685796322;12.74325047
Sonora;America_N;Mexico;63;6;2;0;12;5;8;3;180.6506786;MAINL;12.512614;12928;210.0347477;382.6518718;29.71215807;-110.816409
Oaxaca;America_N;Mexico;166;5;0;2;9;3;6;3;92.40927888;MAINL;37.83728715;5479;213.6869786;1421.529268;16.95950336;-96.43151589
Nigeria;Africa;Nigeria;193;5;0;1;3;1;6;3;908.6190421;MAINL;128.523253;1929.38;264.1155218;1174.030953;9.593624582;8.105318389
Nevada;America_N;USA;431;3;3;3;15;7;10;3;286.6078625;MAINL;7.012880175;38269;91.55032641;249.1776841;39.35827474;-116.6521158
Jiangxi;Asia_Temp;China;212;2;NA;NA;NA;3;6;3;167.6284743;MAINL;243.3194807;5008;176.9559444;1571.934481;27.61682537;115.7152356
Buenos_Aires;America_S;Argentina;413;1;1;2;4;8;14;3;306.1855494;MAINL;46.49577359;8458;150.3885113;810.9132973;-36.67974516;-60.55879053
Northern_Ireland;Europe;United_Kingdom;392;NA;NA;NA;NA;5;13;2;14.29860201;ISL;114.1410231;27032;83.78353904;1078.711723;54.6037362;-6.694507028
Hebei;Asia_Temp;China;193;NA;NA;NA;NA;2;4;2;186.8675447;MAINL;359.6860416;6702;90.96733681;504.1196717;39.53587817;116.1131205
Uganda;Africa;Uganda;68;NA;NA;NA;9;2;6;2;242.066483;MAINL;100.5799848;963.93;224.7128911;1195.680985;1.28008215;32.38624065
Brasilia_Distrito_Federal;America_S;Brazil;130;NA;NA;NA;7;0;7;2;5.863843619;MAINL;355.0882896;11171.53;213.7618445;1491.12442;-15.77139677;-47.79044835
South_Dakota;America_N;USA;367;NA;NA;NA;6;5;7;2;198.7031041;MAINL;3.807012343;40943;73.57398357;484.3556201;44.43756367;-100.2198562
Amapa;America_S;Brazil;56;NA;NA;NA;2;2;7;2;139.479956;MAINL;3.043708432;4385.89;259.7993678;2594.973261;1.448617435;-51.96011137
Manitoba;America_N;Canada;366;NA;NA;NA;1;4;7;2;650.4479044;MAINL;1.771600081;33713;-26.28237176;476.1635799;54.92648933;-97.43005757
Liechtenstein;Europe;Liechtenstein;77;NA;1;1;1;0;3;2;0.17527011;MAINL;208.3878005;140707.1;62.26262626;1214.922559;47.15259548;9.555264926
Cordoba;America_S;Argentina;60;NA;0;1;0;1;10;2;99.20686875;MAINL;10.13606444;4259;218.4316989;937.1404883;-26.39787474;-60.75863616
Albania;Europe;Albania;106;NA;0;0;8;1;6;2;28.67678069;MAINL;105.2618722;4094.4;114.3979274;1145.589113;41.14254637;20.06837242
Rio_Negro;America_S;Argentina;220;NA;0;0;5;3;13;2;202.969896;MAINL;3.388051538;8349;120.5982947;268.6263646;-40.39982501;-67.23682833
Iceland;Europe;Iceland;59;NA;0;0;1;0;9;2;85.48214408;ISL;2.790329346;41695.9;17.41436705;1129.633428;65.03035849;-18.67238872
Guam;Pacific;Guam;833;30;5;6;2;9;10;2;0.578666353;ISL;257.8003996;41376;267.5902579;2351.018625;13.44403107;144.7758568
Quintana_Roo;America_N;Mexico;41;18;0;3;1;2;6;2;51.07347375;MAINL;16.33557963;14307;256.1179918;1201.750194;19.55871322;-88.2542752
Tamaulipas;America_N;Mexico;77;13;1;2;13;7;7;2;79.34721984;MAINL;34.92362784;12718;229.4656545;749.1693217;24.29725009;-98.62172897
Guerrero;America_N;Mexico;57;13;0;2;9;2;6;2;64.43660161;MAINL;49.26242453;5888;241.823723;1237.053511;17.66720265;-99.90256068
Montserrat;America_S;Montserrat;191;13;1;1;NA;3;6;2;0.115130258;ISL;31.97494958;11650;251.8142857;1753.628571;16.73575969;-62.18692145
Chiapas;America_N;Mexico;92;13;0;1;8;3;6;2;73.48714665;MAINL;55.42591295;5130;231.8605505;2012.069139;16.4988661;-92.46536864
Grenada;America_S;Grenada;24;12;1;5;1;2;11;2;0.413492393;ISL;257.2433877;7366.6;261.5315682;2004.319756;12.16251573;-61.65003909
Morocco;Africa;Morocco;410;12;0;2;18;0;4;2;403.1294027;MAINL;71.13838112;3621.14;170.7926785;318.5686151;31.88356133;-6.31780089
Egypt;Africa;Egypt;179;12;0;2;4;5;4;2;926.2616253;MAINL;71.09309413;4340.46;221.4002544;12.36512478;26.35781078;29.5313701
Nicaragua;America_S;Nicaragua;671;12;0;2;4;2;7;2;128.1240677;MAINL;38.47933724;2189.42;250.704637;2292.535245;12.839712;-85.03470963
Hong_Kong;Asia_Temp;China;167;11;0;3;8;26;11;2;1.061389794;MAINL;4962.003738;32550.1;222.3597923;2107.62908;22.37770246;114.1129083
Tanzania;Africa;Tanzania;157;11;0;2;11;11;15;2;941.3888231;MAINL;36.5524744;1177.7;224.9667575;979.6588725;-6.270196782;34.8234036
Peninsular_Malaysia;Asia_Trop;Malaysia;218;9;NA;NA;NA;8;10;2;131.5967961;MAINL;134.2172937;NA;257.6307827;2551.56715;4.039530302;102.1715693
Thailand;Asia_Trop;Thailand;251;9;1;2;21;4;10;2;512.8154694;MAINL;118.8494101;8065.57;261.2177553;1496.422721;15.11989714;101.0149076
Belize;America_S;Belize;62;8;0;5;1;2;7;2;22.14178622;MAINL;9.786265464;4527.3;248.3880536;2043.308707;17.2185052;-88.68282364
Shandong;Asia_Temp;China;176;6;NA;NA;NA;2;4;2;155.4337859;MAINL;578.2976751;9658;130.0389087;672.2437225;36.34580724;118.1392236
Phoenix_Is.;Pacific;Kiribati;51;6;NA;NA;NA;0;7;2;0.090666986;ISL;0.362413411;NA;284.9357798;734.4311927;-3.419467314;-171.7279731
Cape_Verde;Africa;Cape_Verde;94;6;1;3;NA;6;6;2;3.52523985;ISL;109.38992;3413.3;217.0263588;254.3072078;15.98732287;-24.10306511
San_Luis_Potosi;America_N;Mexico;65;6;1;1;9;5;6;2;63.97920346;MAINL;37.29585195;9903.81;195.2161427;620.0700746;22.61555664;-100.4381633
Ghana;Africa;Ghana;190;5;NA;NA;2;1;6;2;239.0330591;MAINL;83.04733347;1658.09;269.3820866;1246.449057;7.959639297;-1.207050125
Shaanxi;Asia_Temp;China;164;3;NA;NA;NA;1;4;2;203.5266201;MAINL;174.2634249;6408;105.4184727;652.7318067;35.15820129;108.8611469
Eastern_Cape_Province;Africa;South_Africa;601;3;NA;NA;8;7;16;2;170.0972833;MAINL;39.59257724;6975.41;158.2067876;584.8399704;-32.14219133;26.46715497
Mozambique;Africa;Mozambique;502;3;0;1;1;4;6;2;786.4254577;MAINL;22.48686463;755;239.4749024;989.9436755;-17.26020232;35.55224706
Guinea;Africa;Guinea;86;3;0;0;NA;1;6;2;245.0615833;MAINL;33.94406011;435.4;256.810938;1833.574036;10.43853955;-10.94184026
Anhui;Asia_Temp;China;184;2;NA;NA;NA;2;5;2;140.1271009;MAINL;424.0883761;4905;155.8505189;1122.035172;31.82003385;117.2273851
Sierra_Leone;Africa;Sierra_Leone;76;2;NA;NA;NA;1;6;2;72.49776917;MAINL;60.96810303;727.1;260.6746881;2734.658832;8.560345771;-11.79209994
KwaZulu-Natal;Africa;South_Africa;610;2;NA;NA;12;7;16;2;92.72765142;MAINL;NA;5835.86;178.5531449;867.8218014;-28.7085677;30.72508497
Mpumalanga;Africa;South_Africa;450;2;NA;NA;6;4;11;2;78.1371902;MAINL;43.32264391;8659.27;170.7046383;774.9155334;-25.86622788;30.23675351
Sudan;Africa;Sudan_and_South_Sudan;59;2;NA;NA;4;1;7;2;2502.438097;MAINL;13.14559987;1580.15;267.7205499;411.3825489;13.88720329;30.08706657
South_Australia;Australasia;Australia;1211;2;0;1;8;25;27;2;983.5961206;MAINL;1.482734776;36571.53;192.2845882;230.2886108;-30.10453814;135.8267162
Biobio;America_S;Chile;319;1;NA;NA;10;3;11;2;35.9902849;MAINL;48.58771918;8324;111.1803142;1334.926159;-37.17970894;-72.26743353
Santiago;America_S;Chile;299;1;NA;NA;9;3;10;2;15.82896234;MAINL;387.1437805;14873.59;100.6827088;492.2966591;-33.61157321;-70.64335484
Coquimbo;America_S;Chile;180;1;NA;NA;4;3;10;2;39.50089354;MAINL;14.77464053;9485;96.22176756;148.2203288;-30.62526311;-70.88652
Prince_Edward_I.;America_N;Canada;407;1;NA;NA;1;5;7;2;5.995178218;ISL;21.66761567;27838;55.72498264;1107.64941;46.39620383;-63.24493637
Colima;America_N;Mexico;42;1;0;1;2;2;6;2;5.749713996;MAINL;96.12377535;11467;247.578046;972.8843346;19.13757732;-103.9175546
Coahuila;America_N;Mexico;56;1;1;0;13;6;8;2;150.5834654;MAINL;13.65768574;15162;199.2801357;339.5828732;27.30685243;-102.0336915
Corrientes;America_S;Argentina;195;1;1;0;4;1;11;2;167.7722859;MAINL;18.64145262;9314.2;172.4920704;739.0012823;-32.09504217;-63.771565
Chaco;America_S;Argentina;100;1;0;0;0;1;10;2;88.61415073;MAINL;10.44098579;4467;207.1384337;1291.893573;-28.76462557;-57.79185251
Jilin;Asia_Temp;China;134;NA;NA;NA;NA;2;5;1;191.8125018;MAINL;140.4800804;7459;39.27333496;626.4132717;43.67329592;126.1869423
Tianjin;Asia_Temp;China;86;NA;NA;NA;NA;2;4;1;11.26689176;MAINL;861.3469134;16788;120.806322;552.0935303;39.28387049;117.3080464
Foroyar;Europe;Faroe_Islands_;28;NA;NA;NA;NA;2;4;1;1.599559836;ISL;25.44930439;46412.5;58.44112434;1442.129906;62.050314;-6.863636018
Irkutsk;Asia_Temp;Russia;59;NA;NA;NA;NA;1;7;1;773.704333;MAINL;3.508992275;13167.32;-51.83519696;410.8148184;57.09665491;106.3584418
Botswana;Africa;Botswana;170;NA;NA;NA;4;3;8;1;578.324768;MAINL;3.038004212;6492.9;208.1585675;394.0184957;-22.18204586;23.81507477
Chatham_Is.;Australasia;New_Zealand;425;NA;NA;NA;1;16;8;1;0.705374944;ISL;0.650471078;33394.1;112.4683099;933.1505282;-43.95966231;-176.5029737
Atacama;America_S;Chile;113;NA;NA;NA;0;2;10;1;77.95618686;MAINL;3.293847385;18565;95.26505424;44.13465087;-27.36817479;-69.90115182
Tarapaca;America_S;Chile;99;NA;NA;NA;0;1;9;1;57.06564795;MAINL;7.403107175;17194.36;110.5536176;78.45755363;-19.70296898;-69.47903129
Argentina_Distrito_Federal;America_S;Argentina;101;NA;1;2;0;8;8;1;0.179867603;MAINL;14691.56225;28358.07;167.7086614;1036.893701;-34.6178664;-58.44990504
Luxembourg;Europe;Luxembourg;105;NA;0;1;2;3;8;1;2.583234462;MAINL;170.9800838;73242.97;87.12922679;853.9420633;49.77095611;6.087551964
Moldova;Europe;Republic_of_Moldova;186;NA;0;0;1;2;9;1;33.69334424;MAINL;125.5054339;3845.6;93.29079578;554.1596764;47.19332561;28.47434317
Formosa;America_S;Argentina;43;NA;0;0;0;1;9;1;76.15183672;MAINL;6.49928736;3704;225.71936;934.4692529;-24.90209428;-59.93084066
Jujuy;America_S;Argentina;103;NA;0;0;0;1;8;1;53.03887098;MAINL;11.56658685;4709;101.337052;297.5858652;-23.31119001;-65.76752951
Santiago_del_Estero;America_S;Argentina;68;NA;0;0;0;1;8;1;135.0311972;MAINL;6.06381597;3890;209.6652621;659.7473033;-27.72662122;-63.29352259
Tonga;Pacific;Tonga;301;26;0;4;1;7;8;1;0.77619795;ISL;102.5802047;3552.6;240.5635988;1841.566701;-19.98207653;-174.8245319
Antigua-Barbuda;America_S;Antigua_and_Barbuda;67;17;3;2;4;8;11;1;0.543443256;ISL;131.1749435;13017.3;264.1210762;1029.77429;17.280137;-61.79112759
Hidalgo;America_N;Mexico;61;16;0;1;13;4;6;1;21.19478304;MAINL;101.4087253;7824;171.0783965;915.2448423;20.47097878;-98.87119546
Martinique;America_S;Martinique;144;15;4;4;5;14;8;1;1.150177997;ISL;302.7829313;31299.3;248.2460432;2298.798561;14.6527742;-61.02147382
St._Lucia;America_S;Saint_Lucia;101;12;2;4;3;4;11;1;0.636693958;ISL;234.1481636;7059.6;249.7464052;2059.80915;13.89811518;-60.96869084
Dominica;America_S;Dominica;81;12;1;4;1;4;8;1;0.764972304;ISL;89.44427868;6926.8;238.1280947;2599.263724;15.43661252;-61.35549385
Maharashtra;Asia_Trop;India;352;9;NA;NA;NA;1;2;1;313.0251622;MAINL;304.5545305;5577;261.8897499;1203.949146;19.45057272;76.13280191
Pitcairn_Is.;Pacific;French_Polynesia;95;9;0;1;NA;0;2;1;0.053639979;ISL;1.25024456;23583;211.173913;1435;-24.505797;-128.44279
Algeria;Africa;Algeria;328;9;0;0;5;3;4;1;2317.476843;MAINL;13.00005576;5988.78;229.5126019;80.00325379;28.1633545;2.632362328
Ascension;Africa;St_Helena;157;8;0;1;NA;6;6;1;0.098415285;ISL;5.012754817;34266.97;253.1864407;189;-7.938079755;-14.3632866
Sinaloa;America_N;Mexico;59;7;0;2;7;4;6;1;57.56603125;MAINL;44.66787448;10247;238.9089879;770.5385196;25.02149419;-107.48362
South_Korea;Asia_Temp;Korea._Republic_of;270;6;0;1;9;2;5;1;97.98129145;MAINL;458.936908;26613.77;112.7735092;1320.17272;36.36769685;127.8293332
Gabon;Africa;Gabon;94;6;0;1;5;0;8;1;260.6922188;MAINL;4.70818406;10120.32;245.0304674;1854.754006;-0.590675636;11.7971526
Parana;America_S;Brazil;238;5;NA;NA;13;3;9;1;198.6129141;MAINL;48.68274682;8742;189.7665186;1557.019525;-24.63153311;-51.61969717
Goias;America_S;Brazil;127;5;NA;NA;4;3;7;1;342.7642415;MAINL;15.03116817;11171.53;241.000271;1530.253387;-16.00574266;-49.59216032
Acre;America_S;Brazil;75;5;NA;NA;1;2;7;1;152.1281229;MAINL;3.864167262;4856;253.7787998;1946.566676;-9.302216249;-70.48182131
Campeche;America_N;Mexico;53;5;0;3;6;2;6;1;50.1021149;MAINL;13.43684078;84158;259.6329249;1268.653196;18.87271414;-90.43363975
Tunisia;Africa;Tunisia;225;5;0;0;8;1;7;1;155.3822053;MAINL;59.35734291;5667.38;191.1699127;224.5841494;34.11124296;9.561555724
Hubei;Asia_Temp;China;196;4;NA;NA;NA;1;5;1;185.9394534;MAINL;319.3186718;6590;151.0699623;1164.220791;30.97345725;112.2608687
Mato_Grosso_do_Sul;America_S;Brazil;112;4;NA;NA;2;3;8;1;355.7959765;MAINL;5.980685307;7693.31;241.3329002;1389.452818;-20.33582373;-54.83660983
Maranhao;America_S;Brazil;82;4;NA;NA;2;2;7;1;326.2292646;MAINL;16.96980197;2892;263.9580453;1502.053963;-5.087670998;-45.2884004
Shanghai;Asia_Temp;China;94;3;NA;NA;NA;2;4;1;5.884601488;MAINL;2695.68606;17622;160.0870541;1043.929284;31.17169808;121.4132633
Espirito_Santo;America_S;Brazil;155;3;NA;NA;3;3;10;1;45.78396942;MAINL;61.76291361;9818;228.8595391;1182.600025;-19.57304471;-40.66751565
Equatorial_Guinea;Africa;Equatorial_Guinea;187;3;0;1;NA;0;7;1;24.89407765;MAINL;12.86636491;16611.5;232.3564788;2212.791039;1.567921819;10.47599001
Nepal;Asia_Trop;Nepal;154;3;0;0;3;1;4;1;147.1989748;MAINL;169.0265018;999.76;141.2849023;1376.588231;28.25300794;83.938516
Guizhou;Asia_Temp;China;227;2;NA;NA;NA;1;5;1;176.0051345;MAINL;202.5514099;3127;154.5983615;1198.713358;26.80880303;106.8705846
Paraiba;America_S;Brazil;102;2;NA;NA;7;2;8;1;56.59272861;MAINL;62.03008426;3564;241.5248831;779.7301085;-7.118993779;-36.8229609
Free_State;Africa;South_Africa;342;2;NA;NA;3;4;14;1;129.989678;MAINL;22.03897722;6721;156.5031872;579.9343102;-28.61014393;26.86433218
Somalia;Africa;Somalia;63;2;0;1;NA;3;7;1;636.2891597;MAINL;10.74649409;111;263.9504072;268.8099106;6.063705784;45.86255319
Ivory_Coast;Africa;Ivory_Coast;266;2;0;1;5;2;7;1;321.3617565;MAINL;50.89635378;1298.5;262.6611747;1334.165966;7.631719608;-5.555505006
Mexico_State;America_N;Mexico;104;2;0;0;11;8;6;1;21.61178953;MAINL;622.6249155;8286.94;155.1255047;967.193435;19.36016639;-99.63188737
Liaoning;Asia_Temp;China;155;1;NA;NA;NA;2;4;1;146.9564019;MAINL;284.3593454;9974;76.06884912;699.7952767;41.29775538;122.6120578
Beijing;Asia_Temp;China;123;1;NA;NA;NA;2;4;1;16.55112541;MAINL;823.5663909;17006;99.4689223;558.8738249;40.17519956;116.405373
Tibet;Asia_Temp;China;151;1;NA;NA;NA;1;4;1;1133.792991;MAINL;2.374040801;3986;-24.44032821;293.6810998;31.712301;88.11841654
Kirgizstan;Asia_Temp;Kyrgyzstan;74;1;NA;NA;11;1;7;1;199.5857994;MAINL;25.08822503;1889.67;10.36199428;422.5757571;41.46490869;74.55549193
Los_Lagos;America_S;Chile;272;1;NA;NA;10;2;12;1;61.31477344;MAINL;17.41206181;6438;94.11531294;1965.364784;-41.32767266;-72.87384001
Ethiopia;Africa;Ethiopia;421;1;NA;NA;10;1;6;1;1127.529104;MAINL;60.77231435;343.7;227.2218045;795.2591898;8.626140571;39.6160194
Maule;America_S;Chile;278;1;NA;NA;7;3;11;1;30.55912655;MAINL;31.74287017;7285.92;109.3389296;919.4310743;-35.62015061;-71.44928597
Magellanes;America_S;Chile;141;1;NA;NA;6;1;15;1;102.7409464;MAINL;1.183711509;12004.52;54.7489731;1529.17258;-52.60010916;-71.70267714
Gauteng;Africa;South_Africa;443;1;NA;NA;5;4;12;1;18.64401726;MAINL;467.6977806;8659.27;165.1937655;688.2288192;-26.04487372;28.20949518
Rio_Grande_do_Norte;America_S;Brazil;70;1;NA;NA;3;3;7;1;52.80773803;MAINL;53.27143511;4289;260.3801903;725.1548035;-5.842243181;-36.6822059
Northern_Province;Africa;South_Africa;398;1;NA;NA;2;3;13;1;122.6759419;MAINL;41.58203305;8659.27;201.493794;585.9278355;-23.73706646;29.31288493
Piaui;America_S;Brazil;72;1;NA;NA;2;2;7;1;252.1767473;MAINL;11.46333141;2973;259.8224268;995.7404583;-7.407952849;-42.98506567
Togo;Africa;Togo;63;1;NA;NA;1;1;6;1;57.12600028;MAINL;93.42885717;725.43;267.5703107;1190.271109;8.534930227;0.975834462
Chihuahua;America_N;Mexico;66;1;0;0;12;5;7;1;247.6071088;MAINL;12.69170568;11682;163.7460799;454.8538667;28.80285297;-106.4443395
San_Juan;America_S;Argentina;89;1;1;0;2;3;10;1;86.78537846;MAINL;7.23919874;4816;97.93235985;169.356638;-30.81524848;-68.87209125
Tucuman;America_S;Argentina;130;1;0;0;1;1;9;1;23.08071736;MAINL;58.68791446;4594;174.9295672;666.8210206;-26.94387535;-65.37843873
La_Rioja;America_S;Argentina;68;1;0;0;0;2;9;1;91.67003637;MAINL;3.179493837;5326;157.9441776;281.0451993;-29.67401779;-67.16850778
